ml;pH;sec;dpH/dml
11.736;3.785;1210.550000;4.408457
11.760;3.787;1213.024000;2.140127
11.784;3.786;1215.496000;0.899982
11.808;3.786;1217.966000;2.371747
11.832;3.788;1220.436000;4.888789
11.856;3.790;1222.909000;0.335036
11.880;3.788;1225.379000;0.290592
11.904;3.790;1227.849000;3.685395
11.928;3.791;1230.319000;0.758959
11.952;3.790;1232.790000;0.147860
11.976;3.791;1235.261000;3.687959
12.000;3.793;1237.734000;3.138398
12.024;3.794;1240.205000;0.557254
12.048;3.793;1242.676000;1.628172
12.072;3.795;1245.147000;4.170855
12.096;3.796;1247.618000;0.137604
12.120;3.795;1250.089000;0.392300
12.144;3.797;1252.561000;4.319570
12.168;3.799;1255.035000;2.312773
12.192;3.799;1257.506000;0.893144
12.216;3.798;1259.976000;2.196536
12.240;3.800;1262.446000;3.119595
12.264;3.801;1264.916000;0.148715
12.288;3.800;1267.386000;2.386276
12.312;3.803;1269.857000;2.757209
12.336;3.803;1272.327000;0.112818
12.360;3.802;1274.797000;1.310230
12.384;3.804;1277.268000;3.921288
12.408;3.806;1279.739000;1.263222
12.432;3.805;1282.211000;0.641867
12.456;3.805;1284.682000;3.169166
12.480;3.808;1287.152000;2.017908
12.504;3.807;1289.622000;0.899127
12.528;3.807;1292.092000;2.962333
12.552;3.809;1294.562000;2.352089
12.576;3.809;1297.032000;0.170937
12.600;3.809;1299.505000;2.405934
12.624;3.811;1301.976000;3.475998
12.648;3.812;1304.446000;0.229055
12.672;3.811;1306.916000;0.294866
12.696;3.812;1309.390000;4.278545
12.720;3.814;1311.861000;2.306791
12.744;3.814;1314.332000;0.864940
12.768;3.814;1316.804000;1.923892
12.792;3.816;1319.275000;3.658900
12.816;3.817;1321.745000;0.177774
12.840;3.816;1324.217000;0.369223
12.864;3.817;1326.688000;3.947783
12.888;3.819;1329.158000;0.810240
12.912;3.818;1331.629000;0.097434
12.936;3.819;1334.099000;3.930689
12.960;3.821;1336.570000;1.289717
12.984;3.820;1339.041000;0.510246
13.008;3.821;1341.512000;3.873425
13.032;3.823;1343.982000;1.446124
13.056;3.822;1346.452000;0.148715
13.080;3.823;1348.922000;3.628131
13.104;3.825;1351.392000;0.011111
13.128;3.823;1353.862000;1.263222
13.152;3.826;1356.332000;2.617895
13.176;3.826;1358.802000;0.815368
13.200;3.825;1361.276000;2.311064
13.224;3.827;1363.747000;3.135834
13.248;3.828;1366.217000;0.064956
13.272;3.827;1368.688000;2.621314
13.296;3.830;1371.160000;3.995645
13.320;3.831;1373.636000;0.222218
13.344;3.830;1376.107000;0.234183
13.368;3.831;1378.578000;3.084553
13.392;3.832;1381.049000;1.533302
13.416;3.832;1383.520000;0.334181
