ml;pH;sec;dpH/dml
10.560;4.008;1126.585000;1.811074
10.584;4.007;1129.057000;2.300808
10.608;4.010;1131.528000;6.273377
10.632;4.013;1134.000000;5.028957
10.656;4.014;1136.470000;1.306811
10.680;4.014;1138.941000;2.440121
10.704;4.016;1141.413000;6.240899
10.728;4.019;1143.883000;4.640076
10.752;4.020;1146.355000;2.411917
10.776;4.021;1148.825000;5.311858
10.800;4.024;1151.296000;6.371665
10.824;4.026;1153.768000;3.693942
10.848;4.027;1156.240000;1.427321
10.872;4.027;1158.710000;4.463157
10.896;4.031;1161.181000;5.363993
10.920;4.032;1163.651000;2.115342
10.944;4.033;1166.124000;3.030708
10.968;4.034;1168.597000;5.246902
10.992;4.037;1171.068000;5.899025
11.016;4.039;1173.540000;1.970045
11.040;4.039;1176.010000;1.879449
11.064;4.041;1178.482000;6.562260
11.088;4.044;1180.954000;4.863149
11.112;4.045;1183.425000;1.963208
11.136;4.046;1185.896000;4.777681
11.160;4.049;1188.366000;6.624651
11.184;4.051;1190.836000;2.803362
11.208;4.051;1193.306000;3.614456
11.232;4.054;1195.776000;6.238335
11.256;4.056;1198.246000;3.072587
11.280;4.057;1200.717000;1.844407
11.304;4.058;1203.189000;4.349484
11.328;4.060;1205.662000;7.873344
11.352;4.064;1208.132000;5.681936
11.376;4.065;1210.606000;0.982031
11.400;4.065;1213.076000;2.590546
11.424;4.067;1215.546000;6.598156
11.448;4.071;1218.016000;6.472518
11.472;4.073;1220.493000;1.177754
11.496;4.072;1222.963000;0.372642
11.520;4.072;1225.434000;5.382796
11.544;4.076;1227.904000;5.835779
11.568;4.077;1230.374000;0.979467
11.592;4.077;1232.845000;3.568303
11.616;4.080;1235.317000;8.077613
11.640;4.084;1237.787000;4.583667
11.664;4.084;1240.258000;2.863190
11.688;4.086;1242.728000;8.671618
11.712;4.091;1245.198000;6.125516
11.736;4.091;1247.668000;0.941006
11.760;4.092;1250.138000;4.799902
11.784;4.095;1252.608000;5.991331
11.808;4.097;1255.079000;2.268330
11.832;4.097;1257.551000;2.536700
11.856;4.099;1260.023000;6.720376
11.880;4.102;1262.494000;7.631469
11.904;4.105;1264.964000;3.461468
11.928;4.105;1267.434000;3.264891
11.952;4.108;1269.906000;5.700739
11.976;4.110;1272.377000;6.478501
12.000;4.113;1274.848000;4.911866
12.024;4.114;1277.318000;3.202499
12.048;4.116;1279.788000;6.120388
12.072;4.119;1282.259000;5.957998
12.096;4.121;1284.730000;2.988828
12.120;4.122;1287.200000;3.959748
12.144;4.124;1289.671000;7.049429
12.168;4.128;1292.141000;5.247756
12.192;4.128;1294.613000;1.764067
12.216;4.129;1297.083000;4.936652
12.240;4.133;1299.553000;6.914389
12.264;4.135;1302.023000;5.510999
12.288;4.137;1304.496000;3.609328
12.312;4.138;1306.966000;5.834924
12.336;4.142;1309.437000;7.325492
12.360;4.144;1311.911000;101.371440
12.384;4.226;1314.761000;13.512545
12.408;4.155;1318.561000;89.464845
12.432;4.152;1321.031000;3.989662
12.456;4.152;1323.502000;5.227244
12.480;4.156;1325.972000;6.465680
12.504;4.157;1328.443000;1.023056
12.528;4.157;1330.913000;2.651228
12.552;4.159;1333.385000;6.271667
12.576;4.162;1335.858000;7.239169
12.600;4.165;1338.329000;4.277691
12.624;4.166;1340.800000;4.711870
12.648;4.169;1343.271000;7.957958
12.672;4.172;1345.742000;4.571702
12.696;4.173;1348.212000;4.305041
12.720;4.176;1350.685000;6.932337
12.744;4.179;1353.155000;6.640890
12.768;4.181;1355.632000;6.031501
12.792;4.184;1358.103000;3.849494
12.816;4.185;1360.574000;3.243524
12.840;4.186;1363.049000;5.719542
12.864;4.189;1365.522000;7.827191
12.888;4.193;1367.992000;7.798987
12.912;4.196;1370.463000;3.926416
12.936;4.196;1372.933000;3.322155
12.960;4.199;1375.404000;8.055392
12.984;4.203;1377.875000;7.031481
13.008;4.204;1380.346000;3.847785
13.032;4.206;1382.819000;4.805885
13.056;4.208;1385.289000;7.523778
13.080;4.212;1387.761000;7.850268
13.104;4.215;1390.232000;6.844305
13.128;4.218;1392.702000;5.511854
13.152;4.220;1395.173000;7.504121
13.176;4.224;1397.643000;5.059726
13.200;4.224;1400.113000;3.073442
13.224;4.227;1402.586000;6.900714
13.248;4.229;1405.058000;9.033149
13.272;4.234;1407.529000;7.862233
13.296;4.236;1410.000000;4.767424
13.320;4.238;1412.472000;7.210110
13.344;4.242;1414.944000;9.568181
13.368;4.246;1417.414000;8.292994
13.392;4.249;1419.889000;6.816955
13.416;4.252;1422.360000;5.114426
13.440;4.253;1424.830000;5.907572
13.464;4.257;1427.302000;10.974136
13.488;4.262;1429.772000;7.266519
13.512;4.263;1432.242000;2.527299
13.536;4.264;1434.713000;7.058831
13.560;4.268;1437.183000;9.238273
13.584;4.272;1439.653000;5.402454
13.608;4.273;1442.123000;5.956289
13.632;4.277;1444.595000;9.456218
13.656;4.281;1447.066000;8.998107
13.680;4.284;1449.537000;6.497304
13.704;4.286;1452.008000;7.163102
13.728;4.290;1454.479000;11.854460
13.752;4.296;1456.949000;9.084430
13.776;4.298;1459.424000;3.636678
13.800;4.299;1461.894000;5.757148
13.824;4.303;1464.364000;10.203211
13.848;4.308;1466.834000;9.533139
13.872;4.310;1469.306000;5.233227
13.896;4.312;1471.777000;9.096396
13.920;4.318;1474.248000;10.869864
13.944;4.321;1476.719000;7.916078
13.968;4.325;1479.190000;7.932317
13.992;4.327;1481.660000;10.418591
14.016;4.333;1484.130000;9.130583
14.040;4.335;1486.600000;5.552878
14.064;4.338;1489.075000;9.184428
14.088;4.343;1491.546000;12.962984
14.112;4.349;1494.016000;10.187827
14.136;4.351;1496.486000;6.821229
14.160;4.354;1498.957000;9.523738
14.184;4.359;1501.427000;10.912598
14.208;4.363;1503.897000;8.434871
